"SKU","snapshot_date","units_in_stock","units_sold_7d","units_sold_30d","units_sold_60d","days_of_inventory_left","dead_stock_flag","total_order_quantity","avg_cost_per_unit","avg_lead_time","expected_delivery","actual_delivery"
"SKU-TSH-0010","2025-09-07",0,5,21,39,0.0,"N",68.0,782.0,33.0,"2025-10-05","2025-10-10"
"SKU-SHO-0011","2025-09-07",0,2,15,28,0.0,"N",76.0,761.0,37.0,"2025-10-11","2025-10-14"
"SKU-TSH-0012","2025-09-07",0,4,21,33,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0013","2025-09-07",0,2,12,25,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0014","2025-09-07",0,2,14,31,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0015","2025-09-07",0,3,14,22,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0016","2025-09-07",0,5,13,27,0.0,"N",56.0,970.0,34.0,"2025-10-11","2025-10-11"
"SKU-SHI-0017","2025-09-07",0,1,13,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0018","2025-09-07",0,2,12,21,0.0,"N",58.0,1176.0,33.0,"2025-10-05","2025-10-10"
"SKU-CRO-0019","2025-09-07",0,1,11,16,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0020","2025-09-07",0,0,11,18,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0021","2025-09-07",0,2,16,25,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0022","2025-09-07",0,3,14,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0023","2025-09-07",0,0,8,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0024","2025-09-07",0,1,9,15,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0025","2025-09-07",0,0,3,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0026","2025-09-07",0,0,5,7,0.0,"N",40.0,1332.0,45.0,"2025-10-17","2025-10-22"
"SKU-JAC-0027","2025-09-07",0,2,7,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0028","2025-09-07",0,1,6,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0029","2025-09-07",0,0,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0030","2025-09-07",0,0,1,5,0.0,"N",46.0,621.0,41.0,"2025-10-15","2025-10-18"
"SKU-JAC-0031","2025-09-07",0,0,3,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0032","2025-09-07",0,1,8,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0033","2025-09-07",0,1,5,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0034","2025-09-07",0,1,12,16,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0035","2025-09-07",0,1,5,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0036","2025-09-07",0,2,4,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0037","2025-09-07",0,2,4,8,0.0,"N",41.0,657.0,38.0,"2025-10-15","2025-10-15"
"SKU-CRO-0038","2025-09-07",0,1,2,6,0.0,"N",40.0,1060.0,55.0,"2025-11-01","2025-11-01"
"SKU-SHO-0039","2025-09-07",0,0,1,3,0.0,"N",50.0,809.0,41.0,"2025-10-18","2025-10-18"
"SKU-SHO-0040","2025-09-07",0,0,1,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0041","2025-09-07",1,0,3,3,10.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0042","2025-09-07",0,0,5,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0043","2025-09-07",0,0,1,3,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0044","2025-09-07",0,2,6,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0045","2025-09-07",0,0,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0046","2025-09-07",0,1,2,3,0.0,"N",49.0,1896.0,52.0,"2025-10-29","2025-10-29"
"SKU-PAN-0047","2025-09-07",0,0,1,4,0.0,"N",50.0,959.0,53.0,"2025-10-29","2025-10-30"
"SKU-CRO-0048","2025-09-07",0,1,4,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0049","2025-09-07",0,0,7,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0050","2025-09-07",0,0,4,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0051","2025-09-07",0,2,2,5,0.0,"N",40.0,928.0,54.0,"2025-10-29","2025-10-31"
"SKU-SHI-0052","2025-09-07",0,0,5,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0053","2025-09-07",0,0,4,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0054","2025-09-07",0,1,5,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0055","2025-09-07",0,2,2,4,0.0,"N",40.0,1669.0,43.0,"2025-10-20","2025-10-20"
"SKU-SHI-0001","2025-09-14",0,50,211,434,0.0,"N",330.0,705.0,56.0,"2025-11-04","2025-11-09"
"SKU-PAN-0002","2025-09-14",0,24,105,200,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0003","2025-09-14",0,14,73,139,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0004","2025-09-14",0,14,60,102,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0005","2025-09-14",0,4,28,57,0.0,"N",57.0,846.0,42.0,"2025-10-24","2025-10-26"
"SKU-SHI-0006","2025-09-14",0,6,43,73,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0007","2025-09-14",0,6,21,46,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0008","2025-09-14",0,4,23,50,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0009","2025-09-14",0,4,28,48,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0010","2025-09-14",0,2,18,36,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0011","2025-09-14",0,5,16,31,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0012","2025-09-14",0,0,14,32,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0013","2025-09-14",0,3,13,25,0.0,"N",46.0,1227.0,57.0,"2025-11-09","2025-11-10"
"SKU-CRO-0014","2025-09-14",0,3,12,30,0.0,"N",77.0,756.0,51.0,"2025-10-30","2025-11-04"
"SKU-SHI-0015","2025-09-14",0,2,15,23,0.0,"N",48.0,940.0,41.0,"2025-10-23","2025-10-25"
"SKU-PAN-0016","2025-09-14",0,4,15,28,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0017","2025-09-14",0,3,13,21,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0018","2025-09-14",0,1,13,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0019","2025-09-14",0,0,9,14,0.0,"N",44.0,726.0,43.0,"2025-10-26","2025-10-27"
"SKU-PAN-0020","2025-09-14",0,1,9,18,0.0,"N",72.0,1163.0,59.0,"2025-11-07","2025-11-12"
"SKU-PAN-0021","2025-09-14",0,2,13,27,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0022","2025-09-14",0,0,13,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0023","2025-09-14",0,0,5,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0024","2025-09-14",0,1,8,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0025","2025-09-14",0,2,5,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0026","2025-09-14",0,1,4,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0027","2025-09-14",0,2,5,10,0.0,"N",44.0,1871.0,32.0,"2025-10-16","2025-10-16"
"SKU-PAN-0028","2025-09-14",0,1,5,11,0.0,"N",56.0,1317.0,35.0,"2025-10-19","2025-10-19"
"SKU-TSH-0029","2025-09-14",0,0,2,7,0.0,"N",40.0,701.0,36.0,"2025-10-20","2025-10-20"
"SKU-CRO-0030","2025-09-14",0,1,2,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0031","2025-09-14",0,1,3,7,0.0,"N",40.0,1800.0,52.0,"2025-11-05","2025-11-05"
"SKU-TSH-0032","2025-09-14",0,0,4,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0033","2025-09-14",0,0,5,11,0.0,"N",40.0,758.0,57.0,"2025-11-05","2025-11-10"
"SKU-PAN-0034","2025-09-14",0,1,11,16,0.0,"N",48.0,1051.0,50.0,"2025-11-03","2025-11-03"
"SKU-CRO-0035","2025-09-14",0,0,5,8,0.0,"N",40.0,721.0,30.0,"2025-10-13","2025-10-14"
"SKU-SHI-0036","2025-09-14",0,1,3,9,0.0,"N",44.0,998.0,52.0,"2025-11-05","2025-11-05"
"SKU-CRO-0037","2025-09-14",0,0,4,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0038","2025-09-14",0,0,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0039","2025-09-14",0,1,1,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0040","2025-09-14",0,3,3,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0041","2025-09-14",1,0,2,3,15.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0042","2025-09-14",0,2,5,10,0.0,"N",54.0,653.0,29.0,"2025-10-13","2025-10-13"
"SKU-CRO-0043","2025-09-14",0,0,0,3,999.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0044","2025-09-14",0,3,9,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0045","2025-09-14",0,1,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0046","2025-09-14",0,0,1,3,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0047","2025-09-14",0,2,3,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0048","2025-09-14",0,1,5,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0049","2025-09-14",0,1,6,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0050","2025-09-14",0,1,5,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0051","2025-09-14",0,0,2,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0052","2025-09-14",0,1,6,8,0.0,"N",40.0,1141.0,52.0,"2025-11-05","2025-11-05"
"SKU-JAC-0053","2025-09-14",0,0,4,5,0.0,"N",40.0,1660.0,41.0,"2025-10-25","2025-10-25"
"SKU-SHI-0054","2025-09-14",0,1,5,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0055","2025-09-14",0,1,3,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0001","2025-09-21",0,46,198,430,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0002","2025-09-21",0,20,94,197,0.0,"N",178.0,982.0,31.0,"2025-10-20","2025-10-22"
"SKU-SHI-0003","2025-09-21",0,10,64,139,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0004","2025-09-21",0,9,52,106,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0005","2025-09-21",0,7,27,60,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0006","2025-09-21",0,3,33,65,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0007","2025-09-21",0,5,23,47,0.0,"N",86.0,818.0,46.0,"2025-11-01","2025-11-06"
"SKU-PAN-0008","2025-09-21",0,3,19,47,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0009","2025-09-21",0,4,23,48,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0010","2025-09-21",0,3,16,36,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0011","2025-09-21",0,3,14,33,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0012","2025-09-21",0,0,12,29,0.0,"N",40.0,715.0,32.0,"2025-10-20","2025-10-23"
"SKU-SHI-0013","2025-09-21",0,1,10,22,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0014","2025-09-21",0,3,11,32,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0015","2025-09-21",0,3,15,24,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0016","2025-09-21",0,4,16,27,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0017","2025-09-21",0,2,11,21,0.0,"N",68.0,842.0,54.0,"2025-11-14","2025-11-14"
"SKU-PAN-0018","2025-09-21",0,1,8,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0019","2025-09-21",0,0,7,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0020","2025-09-21",0,2,9,18,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0021","2025-09-21",0,6,16,28,0.0,"N",72.0,1216.0,43.0,"2025-10-29","2025-11-03"
"SKU-PAN-0022","2025-09-21",0,1,11,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0023","2025-09-21",0,1,4,12,0.0,"N",53.0,668.0,41.0,"2025-10-31","2025-11-01"
"SKU-SHI-0024","2025-09-21",0,0,7,12,0.0,"N",58.0,854.0,47.0,"2025-11-02","2025-11-07"
"SKU-JAC-0025","2025-09-21",0,2,6,8,0.0,"N",40.0,1639.0,46.0,"2025-11-06","2025-11-06"
"SKU-PAN-0026","2025-09-21",0,2,5,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0027","2025-09-21",0,1,5,11,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0028","2025-09-21",0,0,3,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0029","2025-09-21",0,1,2,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0030","2025-09-21",0,1,2,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0031","2025-09-21",0,1,4,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0032","2025-09-21",0,1,4,11,0.0,"N",40.0,627.0,37.0,"2025-10-28","2025-10-28"
"SKU-SHO-0033","2025-09-21",0,0,5,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0034","2025-09-21",0,0,6,15,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0035","2025-09-21",0,1,3,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0036","2025-09-21",0,0,3,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0037","2025-09-21",0,0,3,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0038","2025-09-21",0,0,1,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0039","2025-09-21",0,0,1,2,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0040","2025-09-21",0,2,5,9,0.0,"N",40.0,711.0,45.0,"2025-11-03","2025-11-05"
"SKU-TSH-0041","2025-09-21",0,1,1,4,0.0,"N",40.0,634.0,55.0,"2025-11-12","2025-11-15"
"SKU-CRO-0042","2025-09-21",0,4,7,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0043","2025-09-21",0,2,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0044","2025-09-21",0,3,10,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0045","2025-09-21",0,1,2,6,0.0,"N",40.0,896.0,53.0,"2025-11-13","2025-11-13"
"SKU-JAC-0046","2025-09-21",0,2,3,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0047","2025-09-21",0,1,4,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0048","2025-09-21",0,0,5,6,0.0,"N",64.0,736.0,46.0,"2025-11-03","2025-11-06"
"SKU-TSH-0049","2025-09-21",0,0,5,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0050","2025-09-21",0,1,3,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0051","2025-09-21",0,0,2,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0052","2025-09-21",0,0,3,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0053","2025-09-21",0,1,4,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0054","2025-09-21",0,0,4,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0055","2025-09-21",0,0,3,3,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0001","2025-09-28",0,36,188,414,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0002","2025-09-28",0,29,92,210,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0003","2025-09-28",0,14,64,136,0.0,"N",116.0,1004.0,50.0,"2025-11-16","2025-11-17"
"SKU-TSH-0004","2025-09-28",0,11,47,106,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0005","2025-09-28",0,5,25,54,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0006","2025-09-28",0,3,26,62,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0007","2025-09-28",0,6,24,45,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0008","2025-09-28",0,7,20,47,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0009","2025-09-28",0,4,20,44,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0010","2025-09-28",0,2,12,34,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0011","2025-09-28",0,1,12,30,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0012","2025-09-28",0,3,7,30,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0013","2025-09-28",0,7,13,27,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0014","2025-09-28",0,1,9,31,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0015","2025-09-28",0,2,12,24,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0016","2025-09-28",0,4,18,29,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0017","2025-09-28",0,1,10,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0018","2025-09-28",0,1,5,20,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0019","2025-09-28",0,4,8,16,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0020","2025-09-28",0,1,5,18,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0021","2025-09-28",0,1,12,27,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0022","2025-09-28",0,0,5,17,0.0,"N",46.0,1076.0,55.0,"2025-11-20","2025-11-22"
"SKU-SHO-0023","2025-09-28",0,1,2,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0024","2025-09-28",0,2,6,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0025","2025-09-28",0,0,5,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0026","2025-09-28",0,1,4,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0027","2025-09-28",0,1,6,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0028","2025-09-28",0,3,5,11,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0029","2025-09-28",0,1,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0030","2025-09-28",0,2,4,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0031","2025-09-28",0,0,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0032","2025-09-28",0,3,6,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0033","2025-09-28",0,0,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0034","2025-09-28",0,0,2,15,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0035","2025-09-28",0,0,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0036","2025-09-28",0,0,3,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0037","2025-09-28",0,1,3,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0038","2025-09-28",0,2,3,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0039","2025-09-28",0,0,1,2,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0040","2025-09-28",0,1,6,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0041","2025-09-28",0,1,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0042","2025-09-28",0,1,8,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0043","2025-09-28",0,0,2,3,0.0,"N",54.0,677.0,30.0,"2025-10-27","2025-10-28"
"SKU-JAC-0044","2025-09-28",0,1,9,14,0.0,"N",42.0,1860.0,45.0,"2025-11-11","2025-11-12"
"SKU-SHI-0045","2025-09-28",0,2,4,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0046","2025-09-28",0,2,5,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0047","2025-09-28",0,1,5,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0048","2025-09-28",0,0,4,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0049","2025-09-28",0,0,1,8,0.0,"N",60.0,559.0,40.0,"2025-11-04","2025-11-07"
"SKU-SHO-0050","2025-09-28",0,0,2,9,0.0,"N",40.0,722.0,33.0,"2025-10-30","2025-10-31"
"SKU-SHI-0051","2025-09-28",0,1,3,4,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0052","2025-09-28",0,1,2,7,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0053","2025-09-28",0,0,3,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0054","2025-09-28",0,0,3,7,0.0,"N",40.0,963.0,32.0,"2025-10-30","2025-10-30"
"SKU-JAC-0055","2025-09-28",0,2,5,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0001","2025-10-05",0,66,209,432,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0002","2025-10-05",0,36,114,222,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0003","2025-10-05",0,22,68,142,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0004","2025-10-05",0,20,59,115,0.0,"N",112.0,539.0,51.0,"2025-11-20","2025-11-25"
"SKU-CRO-0005","2025-10-05",0,13,30,58,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0006","2025-10-05",0,6,21,63,0.0,"N",42.0,1097.0,30.0,"2025-11-02","2025-11-04"
"SKU-CRO-0007","2025-10-05",0,8,26,47,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0008","2025-10-05",0,8,25,46,0.0,"N",68.0,1152.0,31.0,"2025-11-05","2025-11-05"
"SKU-PAN-0009","2025-10-05",0,4,18,43,0.0,"N",80.0,1008.0,61.0,"2025-11-30","2025-12-05"
"SKU-TSH-0010","2025-10-05",0,6,13,38,0.0,"N",42.0,782.0,28.0,"2025-11-02","2025-11-02"
"SKU-SHO-0011","2025-10-05",0,8,17,32,0.0,"N",44.0,761.0,40.0,"2025-11-14","2025-11-14"
"SKU-TSH-0012","2025-10-05",0,4,8,30,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0013","2025-10-05",0,6,17,29,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0014","2025-10-05",0,4,12,29,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0015","2025-10-05",0,5,13,26,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0016","2025-10-05",0,3,15,29,0.0,"N",40.0,970.0,33.0,"2025-11-06","2025-11-07"
"SKU-SHI-0017","2025-10-05",0,0,6,19,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0018","2025-10-05",0,4,7,20,0.0,"N",40.0,1176.0,49.0,"2025-11-18","2025-11-23"
"SKU-CRO-0019","2025-10-05",0,3,7,18,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0020","2025-10-05",0,1,5,16,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0021","2025-10-05",0,2,12,28,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0022","2025-10-05",0,3,5,18,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0023","2025-10-05",0,3,5,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0024","2025-10-05",0,2,5,15,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0025","2025-10-05",0,1,5,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0026","2025-10-05",0,2,6,11,0.0,"N",48.0,1332.0,49.0,"2025-11-21","2025-11-23"
"SKU-JAC-0027","2025-10-05",0,0,4,11,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0028","2025-10-05",0,2,7,12,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0029","2025-10-05",0,1,3,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0030","2025-10-05",0,0,4,5,0.0,"N",46.0,621.0,31.0,"2025-11-03","2025-11-05"
"SKU-JAC-0031","2025-10-05",0,4,6,10,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0032","2025-10-05",0,2,6,15,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0033","2025-10-05",0,3,3,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-PAN-0034","2025-10-05",0,0,1,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0035","2025-10-05",0,2,3,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0036","2025-10-05",0,1,2,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0037","2025-10-05",0,1,2,6,0.0,"N",40.0,657.0,49.0,"2025-11-22","2025-11-23"
"SKU-CRO-0038","2025-10-05",0,3,5,7,0.0,"N",40.0,1060.0,39.0,"2025-11-12","2025-11-13"
"SKU-SHO-0039","2025-10-05",0,2,3,4,0.0,"N",40.0,809.0,52.0,"2025-11-23","2025-11-26"
"SKU-SHO-0040","2025-10-05",0,4,10,11,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0041","2025-10-05",0,1,3,6,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0042","2025-10-05",0,1,8,13,0.0,"N",0.0,0.0,0.0,"",""
"SKU-CRO-0043","2025-10-05",0,0,2,3,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0044","2025-10-05",0,1,9,14,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHI-0045","2025-10-05",0,0,4,8,0.0,"N",0.0,0.0,0.0,"",""
"SKU-JAC-0046","2025-10-05",0,1,5,7,0.0,"N",64.0,1896.0,51.0,"2025-11-20","2025-11-25"
"SKU-PAN-0047","2025-10-05",0,1,5,6,0.0,"N",40.0,959.0,45.0,"2025-11-14","2025-11-19"
"SKU-CRO-0048","2025-10-05",0,0,2,5,0.0,"N",0.0,0.0,0.0,"",""
"SKU-TSH-0049","2025-10-05",0,1,2,9,0.0,"N",0.0,0.0,0.0,"",""
"SKU-SHO-0050","2025-10-05",0,1,3,9,0.0,"N",0.0,0.0,0.0,"",""
